,count,percent
Breast Cancer,28,0.0008495403379956916
Fiddler on the Roof,28,0.0008495403379956916
european union,28,0.0008495403379956916
secular,28,0.0008495403379956916
je suis charlie,28,0.0008495403379956916
jon stewart,28,0.0008495403379956916
new jersey,28,0.0008495403379956916
HBO,28,0.0008495403379956916
Hebron,28,0.0008495403379956916
Homeland,28,0.0008495403379956916
mossad,28,0.0008495403379956916
warsaw,28,0.0008495403379956916
anti-BDS,28,0.0008495403379956916
comedy,28,0.0008495403379956916
democratic national committee,28,0.0008495403379956916
sports,28,0.0008495403379956916
CSA,28,0.0008495403379956916
peace process,28,0.0008495403379956916
Allen Ginsberg,27,0.0008191996116387026
babies,27,0.0008191996116387026
inauguration,27,0.0008191996116387026
interviews,27,0.0008191996116387026
Amos Oz,27,0.0008191996116387026
super bowl,27,0.0008191996116387026
advertising,27,0.0008191996116387026
Parkland,27,0.0008191996116387026
pentagon,27,0.0008191996116387026
Reform,27,0.0008191996116387026
Sigmund Freud,27,0.0008191996116387026
six day war,27,0.0008191996116387026
Steve Bannon,27,0.0008191996116387026
Pregnancy,27,0.0008191996116387026
breast cancer,27,0.0008191996116387026
national front,27,0.0008191996116387026
genocide,27,0.0008191996116387026
Matisyahu,27,0.0008191996116387026
Jordan,27,0.0008191996116387026
natalie portman,27,0.0008191996116387026
philanthropy,27,0.0008191996116387026
Orthodox Union,27,0.0008191996116387026
cuba,27,0.0008191996116387026
statehood,27,0.0008191996116387026
sodastream,27,0.0008191996116387026
Sudan,26,0.0007888588852817136
jonathan pollard,26,0.0007888588852817136
tzipi livni,26,0.0007888588852817136
Tish'a B'Av,26,0.0007888588852817136
The Lions of Zion,26,0.0007888588852817136
court,26,0.0007888588852817136
scarlett johansson,26,0.0007888588852817136
Crown Heights,26,0.0007888588852817136
Scarlett Johansson,26,0.0007888588852817136
Adolf Hitler,26,0.0007888588852817136
rjc,26,0.0007888588852817136
New York City,26,0.0007888588852817136
Jewish Museum,26,0.0007888588852817136
lebanon,26,0.0007888588852817136
Michael Bloomberg,26,0.0007888588852817136
bill clinton,26,0.0007888588852817136
bill de blasio,26,0.0007888588852817136
talmud,26,0.0007888588852817136
jane looking forward,26,0.0007888588852817136
Ross Ufberg,26,0.0007888588852817136
Sephardic,26,0.0007888588852817136
lubavitch,25,0.0007585181589247246
cookbooks,25,0.0007585181589247246
Lebanon,25,0.0007585181589247246
same-sex marriage,25,0.0007585181589247246
David Friedman,25,0.0007585181589247246
chuck schumer,25,0.0007585181589247246
jfna,25,0.0007585181589247246
Noam Dvir,25,0.0007585181589247246
Satmar,25,0.0007585181589247246
draft,25,0.0007585181589247246
metzitzah b'peh,25,0.0007585181589247246
Madonna,25,0.0007585181589247246
Immigration,25,0.0007585181589247246
Argentina,25,0.0007585181589247246
Australia,25,0.0007585181589247246
cnn,25,0.0007585181589247246
Mexico,25,0.0007585181589247246
buses,25,0.0007585181589247246
Mayim Bialik,25,0.0007585181589247246
Mizrahi,25,0.0007585181589247246
Nonprofit,25,0.0007585181589247246
Jewish Home,25,0.0007585181589247246
aly raisman,25,0.0007585181589247246
palestine liberation organization,25,0.0007585181589247246
Football,24,0.0007281774325677356
toulouse,24,0.0007281774325677356
contraception,24,0.0007281774325677356
seth rogen,24,0.0007281774325677356
Rashida Tlaib,24,0.0007281774325677356
hassan rouhani,24,0.0007281774325677356
pornography,24,0.0007281774325677356
tent city,24,0.0007281774325677356
Israeli Film,24,0.0007281774325677356
Musicals,24,0.0007281774325677356
dating,24,0.0007281774325677356
iraq,24,0.0007281774325677356
Qatar,24,0.0007281774325677356
iron dome,24,0.0007281774325677356
South Africa,24,0.0007281774325677356
Harvey Weinstein,24,0.0007281774325677356
celebrities,24,0.0007281774325677356
Jeremy Corbyn,24,0.0007281774325677356
broadway,24,0.0007281774325677356
reuters,24,0.0007281774325677356
Netherlands,24,0.0007281774325677356
Shin Bet,24,0.0007281774325677356
In Song,24,0.0007281774325677356
Museum,24,0.0007281774325677356
lower east side,24,0.0007281774325677356
elie wiesel,24,0.0007281774325677356
democracy,24,0.0007281774325677356
kippah,24,0.0007281774325677356
new year,24,0.0007281774325677356
Dating,24,0.0007281774325677356
bernie madoff,24,0.0007281774325677356
